90|000000000193|05-Aug-2018|107412999395|3500.00|12664353
91|000000000193|05-Aug-2018|107413000885|1656.00|12664367
92|000000000193|05-Aug-2018|107413008355|399.00|12664427
93|000000000193|05-Aug-2018|CCAFH2ARW619|135.00|12664430
94|000000000193|05-Aug-2018|CCAFH2ARW621|324.00|12664462
95|000000000193|05-Aug-2018|107413017213|664.00|12664475
96|000000000193|05-Aug-2018|CCAFH2ARW628|5020.00|12664493
97|000000000193|05-Aug-2018|CCAFH2ARW629|3716.00|12664502
98|000000000193|05-Aug-2018|CCAFH1ARW630|237.00|12664526
99|000000000330|05-Aug-2018|107412618258|286.80|12660654
100|000000000330|05-Aug-2018|107412624139|24000.00|12660695
101|000000000330|05-Aug-2018|107412625018|356.80|12660701
102|000000000330|05-Aug-2018|107412642722|7003.24|12660835
103|000000000330|05-Aug-2018|107412659064|30000.00|12661019
104|000000000330|05-Aug-2018|107412661459|503.24|12661052
105|000000000330|05-Aug-2018|107412697632|471.80|12661456
106|000000000330|05-Aug-2018|107412701349|1009.44|12661506
107|000000000330|05-Aug-2018|107412709995|210.62|12661635
108|000000000330|05-Aug-2018|107412715111|37000.00|12661686
109|000000000330|05-Aug-2018|107412736814|529.50|12661959
110|000000000330|05-Aug-2018|107412737836|12249.00|12661970
111|000000000330|05-Aug-2018|107412739990|1210.62|12661999
112|000000000330|05-Aug-2018|107412772581|2409.00|12662305
113|000000000330|05-Aug-2018|107412805291|10000.00|12662571
114|000000000330|05-Aug-2018|107412807396|10000.00|12662591
115|000000000330|05-Aug-2018|107412810113|10000.00|12662610
116|000000000330|05-Aug-2018|107412819693|7000.00|12662677
117|000000000330|05-Aug-2018|107412821753|3000.00|12662695
118|000000000330|05-Aug-2018|107412866649|761.80|12663068
119|000000000330|05-Aug-2018|107412870388|781.80|12663101
120|000000000330|05-Aug-2018|107412889351|1117.00|12663256
121|000000000330|05-Aug-2018|107412916165|17000.00|12663551
122|000000000330|05-Aug-2018|107412918636|166.80|12663586
123|000000000330|05-Aug-2018|107412920747|1196.80|12663624
124|000000000330|05-Aug-2018|107412923044|10000.00|12663648
125|000000000330|05-Aug-2018|107412934655|10000.00|12663783
126|000000000330|05-Aug-2018|107412938785|10000.00|12663833
127|000000000330|05-Aug-2018|107412943412|10000.00|12663872
128|000000000330|05-Aug-2018|107412963835|16000.00|12664044
129|000000000330|05-Aug-2018|107413000995|11510.00|12664372
130|000000000330|05-Aug-2018|107413009897|3108.80|12664441
1|000000000193|06-Aug-2018|107413033320|349.00|12664550
2|000000000193|06-Aug-2018|107413035048|499.00|12664556
3|000000000193|06-Aug-2018|107413039046|500.00|12664575
