14518520|000000000005|660.8|INR|20180804095520|S|Y|107412024153
14518408|000000000005|6806|INR|20180804094446|S|Y|107412019545
14518310|000000000005|1100|INR|20180804093507|S|Y|107412016227
14518178|000000000005|500|INR|20180804092040|S|Y|107412009283
14518129|000000000005|450|INR|20180804091731|S|Y|107412008274
14518078|000000000005|250|INR|20180804084821|S|Y|107411996500
14517932|000000000005|16|INR|20180804075836|S|Y|107411981506
14517867|000000000005|100|INR|20180804073131|S|Y|107411973450
14517865|000000000005|7924|INR|20180804072759|S|Y|107411973121
14517864|000000000005|200|INR|20180804072751|S|Y|107411973163
14517857|000000000005|100|INR|20180804072542|S|Y|107411972565
14517770|000000000005|333|INR|20180804050549|S|Y|107411959344
14517749|000000000005|139|INR|20180804024551|S|Y|107411955702
14517746|000000000005|31|INR|20180804023956|S|Y|107411955417
14517742|000000000005|4108|INR|20180804021032|S|Y|107411953975
14533980|000000000005|953|INR|20180805235245|S|Y|107413027816
14533978|000000000005|7646|INR|20180805235138|S|Y|107413027348
14533969|000000000005|3500|INR|20180805234438|S|Y|107413024793
14533931|000000000005|661|INR|20180805232607|S|Y|CCAFH1BBT909
14533924|000000000005|200|INR|20180805232342|S|Y|107413020786
14533920|000000000005|3054|INR|20180805232206|S|Y|107413020343
14533917|000000000005|3|INR|20180805231951|S|Y|107413019467
14533885|000000000005|75|INR|20180805230139|S|Y|107413013769
14533879|000000000005|6106|INR|20180805225922|S|Y|107413012935
14533872|000000000005|13.76|INR|20180805225735|S|Y|107413012600
14533858|000000000005|6782.16|INR|20180805225325|S|Y|CCAFH1BBT906
14533856|000000000005|52|INR|20180805225208|S|Y|107413010865
14533854|000000000005|3985|INR|20180805225154|S|Y|107413010571
14533845|000000000005|300|INR|20180805224935|S|Y|107413009449
14533832|000000000005|399|INR|20180805224537|S|Y|107413008153
14533810|000000000005|500|INR|20180805223729|S|Y|107413005311
14533806|000000000005|5632|INR|20180805223528|S|Y|107413003145
14533795|000000000005|1534|INR|20180805223305|S|Y|107413003017
14533779|000000000005|749.26|INR|20180805222937|S|Y|107413002509
14533774|000000000005|300|INR|20180805222845|S|Y|107413001834
14533765|000000000005|75|INR|20180805222559|S|Y|107413000530
14533724|000000000005|100|INR|20180805221439|S|Y|107412996832
14533714|000000000005|204|INR|20180805221237|S|Y|107412995343
14533679|000000000005|50|INR|20180805220459|S|Y|107412991933
14533662|000000000005|600|INR|20180805220226|S|Y|107412991650
14533655|000000000005|26|INR|20180805220048|S|Y|107412990026
14533598|000000000005|100|INR|20180805214731|S|Y|107412985321
14533595|000000000005|1000|INR|20180805214649|S|Y|107412984774
14533588|000000000005|450|INR|20180805214533|S|Y|107412984740
14533565|000000000005|400|INR|20180805214054|S|Y|107412982774
14533535|000000000005|2215|INR|20180805213606|S|Y|107412980356
14533507|000000000005|50|INR|20180805213000|S|Y|107412977828
14533493|000000000005|850|INR|20180805212716|S|Y|107412976259
14533479|000000000005|100|INR|20180805212412|S|Y|107412974717
14533476|000000000005|1326.96|INR|20180805212340|S|Y|107412975311
14533446|000000000005|3.35|INR|20180805211733|S|Y|107412970982
14533423|000000000005|3553.49|INR|20180805211051|S|Y|CCAFH2BBT904
14533412|000000000005|219|INR|20180805210858|S|Y|107412968600
14533410|000000000005|1.96|INR|20180805210842|S|Y|107412968667
14533396|000000000005|5106|INR|20180805210556|S|Y|107412966229
14533393|000000000005|160|INR|20180805210523|S|Y|107412967465
14533383|000000000005|104|INR|20180805210351|S|Y|107412966582
14533330|000000000005|100|INR|20180805205320|S|Y|107412961246
