05/08/2018|107412547230|100.000|38259850
05/08/2018|107412735888|400.000|38267389
05/08/2018|107412610066|199.000|38261600
05/08/2018|107412687400|500.000|38265178
05/08/2018|107412631651|5483.000|38262470
05/08/2018|107412646730|149.000|38263138
05/08/2018|107412707258|200.000|38266074
05/08/2018|CCAFH2BLA277|616.550|38273035
05/08/2018|107412868483|3194.000|38272955
05/08/2018|107412684825|529.000|38265068
05/08/2018|107412872372|448.000|38273137
05/08/2018|107412926805|1611.680|38275431
05/08/2018|107412561485|471.000|38260132
05/08/2018|107412635771|149.000|38262661
05/08/2018|107412676127|1940.000|38264562
05/08/2018|107412554557|9909.000|38260024
05/08/2018|107412696929|199.000|38265647
05/08/2018|107412739305|99.000|38267465
05/08/2018|107412925862|179.000|38275430
05/08/2018|107412647632|100.000|38263184
05/08/2018|107412669639|399.000|38264254
05/08/2018|107412941935|10.000|38276142
05/08/2018|107412550049|29.000|38259912
05/08/2018|107412552032|49.000|38259955
05/08/2018|107412839251|349.000|38271717
05/08/2018|107412854712|4291.000|38272392
05/08/2018|107412587553|509.000|38260768
05/08/2018|107412902219|1317.000|38274344
05/08/2018|107412625472|4014.000|38262247
05/08/2018|107412747052|100.000|38267874
05/08/2018|107412734220|3773.000|38267276
05/08/2018|107412775269|50.000|38269095
05/08/2018|107412571539|5437.000|38260283
05/08/2018|107412911456|149.000|38274731
05/08/2018|107412643234|100.000|38262993
05/08/2018|107412920622|500.000|38275168
05/08/2018|107412639436|100.000|38262807
05/08/2018|107412974869|100.000|38277623
05/08/2018|107412749250|380.000|38267927
05/08/2018|107412749858|199.000|38267969
05/08/2018|107412991242|150.000|38278346
05/08/2018|107412843785|10.000|38271910
05/08/2018|107412600548|90.000|38261228
05/08/2018|107412814076|149.000|38270743
05/08/2018|107412836427|543.000|38271702
05/08/2018|107412885088|216.000|38273661
05/08/2018|107412919953|1392.000|38275124
05/08/2018|107412677502|179.000|38264644
05/08/2018|107412677200|48.000|38264685
05/08/2018|107412903703|49.000|38274406
05/08/2018|107412675310|199.000|38264539
05/08/2018|107412589372|498.000|38260841
05/08/2018|107413015835|499.000|38279348
05/08/2018|107412944829|470.000|38276273
05/08/2018|107412786003|448.000|38269511
05/08/2018|107412985252|150.000|38278079
05/08/2018|107412653327|110.000|38263437
05/08/2018|107412780833|1660.000|38269322
05/08/2018|107412983514|49.000|38277993
05/08/2018|107412815153|777.950|38270769
05/08/2018|107412679645|30.000|38264736
05/08/2018|107412694576|2755.000|38265519
05/08/2018|107412681311|6176.000|38264842
05/08/2018|CCAFH2BLA256|169.120|38260162
05/08/2018|107412685786|49.000|38265041
05/08/2018|107412640929|3737.000|38262876
05/08/2018|107412554895|448.000|38260025
05/08/2018|107413015409|822.620|38279378
05/08/2018|CCAFH1BLA260|1359.150|38260836
05/08/2018|107412571318|649.000|38260276
06/08/2018|107413209076|501.800|38295069
06/08/2018|107413146975|1003.240|38288449
