107412817360,1026.00,100997630,05/08/2018
107412889676,20000.00,101113318,05/08/2018
107412891183,706.80,101115538,05/08/2018
107412952561,142.60,101240537,05/08/2018
107412546627,13080.00,714478049,05/08/2018
107413025788,26.00,112833611,05/08/2018
107412581405,5.00,100561140,05/08/2018
107412632653,829.82,100653174,05/08/2018
107412644615,402.80,100668460,05/08/2018
107412691932,399.00,100767028,05/08/2018
107412703020,26.00,100788283,05/08/2018
107412709685,761.80,100801955,05/08/2018
107412710303,348.00,100802306,05/08/2018
107412720666,372.80,100824917,05/08/2018
107412732054,1180.00,100845158,05/08/2018
107412739251,456.00,100859867,05/08/2018
107412805816,600.00,100978084,05/08/2018
107412941564,3644.00,101216431,05/08/2018
107412696122,455.00,100774747,05/08/2018
107412561276,111.00,100045130,05/08/2018
107412631413,851.80,100642321,05/08/2018
107412661470,808.32,100709531,05/08/2018
CCAFH1BPP310,100.00,100752812,05/08/2018
107412685453,5150.00,100753116,05/08/2018
107412678367,421.80,100738579,05/08/2018
107412685151,404.38,100752514,05/08/2018
107412694981,407.08,100774541,05/08/2018
CCAFH2BPP312,290.00,100781952,05/08/2018
107412745105,571.50,100870095,05/08/2018
107412756578,231000.00,100892056,05/08/2018
107412858847,297.40,101062550,05/08/2018
107412860067,119.00,101064497,05/08/2018
107412890469,540.00,101114052,05/08/2018
107412936614,3612.00,101206862,05/08/2018
CCAFH2BPP340,101.00,101214171,05/08/2018
107412953387,149.00,101241014,05/08/2018
107412711585,341.80,100804755,05/08/2018
107412678253,676.80,100738955,05/08/2018
107412761855,485.28,100901142,05/08/2018
107412763445,200.00,100903249,05/08/2018
CCAFH2BPP331,2000.00,101096235,05/08/2018
107412882702,10856.00,101101109,05/08/2018
107412885961,36.00,101105369,05/08/2018
107412575943,306.37,100553725,05/08/2018
107412614825,34.00,100612364,05/08/2018
107412624782,621.00,100628075,05/08/2018
107412650520,666.80,100680488,05/08/2018
107412772882,409.20,100921736,05/08/2018
107412773719,827.84,100923510,05/08/2018
107412775550,500.00,100925898,05/08/2018
107412786154,974.64,100944236,05/08/2018
107412786614,330.00,100944503,05/08/2018
107412787395,29075.00,100946348,05/08/2018
107412793521,178.60,100957589,05/08/2018
107412808439,526.80,100985266,05/08/2018
107412615826,218.96,100615004,05/08/2018
107412627685,812.00,100634664,05/08/2018
107412891452,50.00,101115605,05/08/2018
107412909089,511.80,101151075,05/08/2018
107412999465,1.00,106917392,05/08/2018
107412550143,300.00,714483659,05/08/2018
107412786785,10.21,100945030,05/08/2018
107412788081,638.52,100947565,05/08/2018
107412787536,10.21,100946478,05/08/2018
107412995029,196.00,105847975,05/08/2018
107412605864,4007.00,100599357,05/08/2018
107412925227,995.00,101184500,05/08/2018
107413000531,1902.00,107603751,05/08/2018
107412557503,26.00,100009312,05/08/2018
107412581250,20.42,100560947,05/08/2018
107412627089,625.98,100632614,05/08/2018
107412633883,87.00,100646778,05/08/2018
107412790170,111.00,100951954,05/08/2018
107412804091,2424.78,100974856,05/08/2018
107412810793,372.80,100986625,05/08/2018
107412854843,49.00,101056066,05/08/2018
107412868984,30000.00,101079194,05/08/2018
107412879728,311.19,101096958,05/08/2018
107412639400,590.00,100657696,05/08/2018
107412745531,825.32,100872450,05/08/2018
107412745642,284.07,100874651,05/08/2018
107412987499,10944.00,103465225,05/08/2018
107412790374,100.00,100952913,05/08/2018
107412851378,20.00,101051614,05/08/2018
107412861869,146.96,101067822,05/08/2018
107412881478,23.40,101098401,05/08/2018
107412884021,700.00,101104680,05/08/2018
107412885540,278.12,101105222,05/08/2018
107412574351,1111.00,100551619,05/08/2018
107412792831,111.00,100956148,05/08/2018
107412826546,451.00,101011739,05/08/2018
107412951672,304.00,101238054,05/08/2018
CCAFH1BPP344,92.00,101250888,05/08/2018
107412688049,12999.00,100758360,05/08/2018
107412902658,2740.00,101139137,05/08/2018
107412944577,319.00,101222374,05/08/2018
107412952289,7989.00,101238755,05/08/2018
107412963772,13.25,101261138,05/08/2018
107412965279,60.78,101264768,05/08/2018
107412983195,16.00,101371747,05/08/2018
107413015998,6.00,112608161,05/08/2018
107412824802,1146.80,101008668,05/08/2018
107412894795,40.00,101121219,05/08/2018
CCAFH1BPP336,283.00,101169170,05/08/2018
107412961211,811.82,101257121,05/08/2018
107412575402,645.60,100553194,05/08/2018
107412575441,100.00,100553221,05/08/2018
107412577194,200.00,100554950,05/08/2018
CCAFH1BPP308,729.00,100670757,05/08/2018
107412704499,2000.00,100790807,05/08/2018
107412706515,306.80,100794569,05/08/2018
107412548725,3721.00,714481977,05/08/2018
107412590349,1350.00,100575898,05/08/2018
107412609489,227.00,100605022,05/08/2018
107412613823,404.36,100611188,05/08/2018
107412622614,498.40,100624128,05/08/2018
CCAFH1BPP306,799.00,100633649,05/08/2018
107412630867,808.76,100640938,05/08/2018
107412643862,402.80,100667337,05/08/2018
CCAFH2AAI465,6137.00,100683806,05/08/2018
107412653752,100.00,100687677,05/08/2018
107412655365,2842.00,100690761,05/08/2018
107412655924,710.00,100691991,05/08/2018
107412656923,300.00,100694047,05/08/2018
107412658051,1649.00,100696025,05/08/2018
107412616821,26.00,100615358,05/08/2018
107412711296,246.12,100804129,05/08/2018
107412825443,148.50,101008849,05/08/2018
107412828173,410.00,101013663,05/08/2018
107412859820,1583.87,101063805,05/08/2018
107412548726,111.00,714480656,05/08/2018
107412561839,41.00,100045996,05/08/2018
107412563202,24.60,100047810,05/08/2018
107412569138,111.00,100462589,05/08/2018
107412571934,111.00,100529156,05/08/2018
CCAFH1BPP303,350.00,100550804,05/08/2018
107412575125,1614.00,100552911,05/08/2018
107412610477,301.06,100607855,05/08/2018
107412644987,25.22,100669643,05/08/2018
107412658106,162.40,100696971,05/08/2018
107412660194,292.30,100701790,05/08/2018
107412661435,608.00,100703668,05/08/2018
107412661729,149.00,100704441,05/08/2018
107412662179,809.32,100706912,05/08/2018
107412672873,380.00,100727179,05/08/2018
107412673013,50.00,100727580,05/08/2018
107412672069,712.60,100727719,05/08/2018
107412676357,5081.08,100736644,05/08/2018
107412678458,426.80,100738833,05/08/2018
107412673678,3166.00,100739234,05/08/2018
107412680939,1471.80,100744520,05/08/2018
107412680873,437.92,100744544,05/08/2018
107412684083,6.00,100750297,05/08/2018
107412685632,111.00,100753382,05/08/2018
107412686036,650.00,100754794,05/08/2018
107412690316,257.60,100763215,05/08/2018
107412691084,26.00,100763949,05/08/2018
107412692128,204.55,100766264,05/08/2018
107412692927,200.00,100769428,05/08/2018
107412695086,249.20,100772501,05/08/2018
107412696708,343.78,100775943,05/08/2018
107412699728,404.36,100781636,05/08/2018
107412699959,852.82,100782353,05/08/2018
107412702451,351.92,100788977,05/08/2018
107412705942,470.00,100793345,05/08/2018
107412706085,745.60,100794392,05/08/2018
107412706886,189.00,100795295,05/08/2018
107412717198,2523.00,100817017,05/08/2018
107412717872,291.92,100818711,05/08/2018
107412582366,50.00,100562432,05/08/2018
107412585520,550.00,100567428,05/08/2018
107412606448,380.00,100600961,05/08/2018
107412609076,104.07,100604294,05/08/2018
107412609409,99.00,100604904,05/08/2018
107412617745,5106.20,100618174,05/08/2018
107412621451,378.76,100621879,05/08/2018
107412628090,1455.00,100635555,05/08/2018
107412652578,807.82,100686273,05/08/2018
107412661888,52.00,100704859,05/08/2018
107412674997,345.00,100731325,05/08/2018
107412676195,10000.00,100735321,05/08/2018
107412680055,416.80,100741956,05/08/2018
107412690616,885.00,100764323,05/08/2018
CCAFH1BPP311,110.00,100766451,05/08/2018
107412693838,1000.00,100770261,05/08/2018
107412692567,324.80,100770429,05/08/2018
107412694587,1162.00,100772328,05/08/2018
107412696246,969.00,100775071,05/08/2018
107412697480,99.00,100777223,05/08/2018
107412701988,90.00,100788046,05/08/2018
CCAFH1BPP313,10.00,100789849,05/08/2018
107412704074,968.00,100790247,05/08/2018
107412705492,357.20,100793382,05/08/2018
107412705923,128.70,100793836,05/08/2018
107412711663,13.94,100804826,05/08/2018
107412715060,100000.00,100811481,05/08/2018
107412719684,486.40,100820883,05/08/2018
107412721005,301.00,100823426,05/08/2018
107412736243,307.00,100852842,05/08/2018
107412736887,100000.00,100853416,05/08/2018
107412737094,50.00,100853934,05/08/2018
107412740713,1030.34,100862111,05/08/2018
107412740803,819.00,100862246,05/08/2018
107412674093,1551.80,100729794,05/08/2018
CCAFH2BPP309,153.19,100731800,05/08/2018
107412726875,200.00,100833780,05/08/2018
107412726526,202.82,100834562,05/08/2018
107412726321,811.20,100836949,05/08/2018
107412732751,350.00,100846390,05/08/2018
107412733336,402.80,100847372,05/08/2018
107412748348,146.96,100876460,05/08/2018
107412770592,267.00,100917352,05/08/2018
CCAFH1BPP317,580.00,100922793,05/08/2018
107412777721,82.00,100929125,05/08/2018
CCAFH1BPP318,574.00,100929818,05/08/2018
107412786588,100.00,100946284,05/08/2018
107412788494,413.92,100947968,05/08/2018
107412790317,1110.00,100951950,05/08/2018
107412793627,20.00,100957384,05/08/2018
107412808021,617.60,100982689,05/08/2018
107412812400,392.40,100989830,05/08/2018
107412820450,100.00,101001658,05/08/2018
107412826442,1641.80,101011280,05/08/2018
107412828042,343.78,101013416,05/08/2018
107412828279,781.80,101013499,05/08/2018
107412829801,40.00,101016240,05/08/2018
107412830112,19744.00,101016425,05/08/2018
107412829547,2415.00,101016630,05/08/2018
107412840478,15.00,101032939,05/08/2018
107412845990,540.00,101043027,05/08/2018
107412846426,372.80,101043884,05/08/2018
107412849777,400.00,101050925,05/08/2018
107412859643,160.00,101063928,05/08/2018
107412860785,156.80,101066666,05/08/2018
107412862272,50.00,101069089,05/08/2018
107412862769,312.80,101069163,05/08/2018
107412864564,186.00,101071748,05/08/2018
107412867690,50.00,101076926,05/08/2018
107412877558,400.00,101095001,05/08/2018
107412749164,1237.40,100878662,05/08/2018
107412755458,2298.00,100890143,05/08/2018
107412754616,825.60,100890652,05/08/2018
107412756165,500.00,100891343,05/08/2018
107412761008,4515.00,100899615,05/08/2018
107412763681,362.00,100904439,05/08/2018
107412765886,30.50,100908069,05/08/2018
107412769586,117.00,100915537,05/08/2018
107412773335,484.20,100922209,05/08/2018
107412773466,10.00,100922636,05/08/2018
107412777288,899.00,100929190,05/08/2018
107412779682,1111.00,100932973,05/08/2018
107412779868,603.54,100933119,05/08/2018
107412781550,1010.90,100936697,05/08/2018
107412785475,649.60,100942719,05/08/2018
107412797249,305.00,100964642,05/08/2018
107412812182,710.00,100989137,05/08/2018
107412828177,250.00,101013584,05/08/2018
107412832945,581.80,101020584,05/08/2018
107412841820,610.00,101035810,05/08/2018
107412855044,1111.00,101056645,05/08/2018
107412855188,335.40,101056940,05/08/2018
107412860672,296.00,101065517,05/08/2018
107412863548,5503.24,101070574,05/08/2018
107412866019,10.00,101073907,05/08/2018
107412870413,916.02,101081716,05/08/2018
107412870156,1061.80,101081841,05/08/2018
CCAFH2BPP330,200.00,101093433,05/08/2018
107412751706,4.00,100882369,05/08/2018
107412809951,111.00,100984889,05/08/2018
107412882407,8800.00,101100802,05/08/2018
107412883320,71.00,101101850,05/08/2018
107412887043,5000.00,101108334,05/08/2018
107412891941,110.00,101115812,05/08/2018
107412894040,490.62,101120451,05/08/2018
107412896772,485.32,101125310,05/08/2018
CCAFH2AAI469,1893.00,101126461,05/08/2018
107412900985,1500.00,101133409,05/08/2018
107412900904,1000.00,101133753,05/08/2018
107412906268,245.40,101144915,05/08/2018
107412909235,100.00,101150833,05/08/2018
107412909698,5.11,101151413,05/08/2018
107412912176,285.00,101156169,05/08/2018
107412914677,149.00,101161508,05/08/2018
107412917653,34.00,101166983,05/08/2018
107412924618,6106.00,101181893,05/08/2018
107412928697,1814.00,101192648,05/08/2018
107412929507,4487.00,101193694,05/08/2018
107412937931,854.60,101209500,05/08/2018
107412941590,285.00,101216390,05/08/2018
CCAFH2BPP343,324.00,101238591,05/08/2018
107412958330,102.12,101251107,05/08/2018
107412958493,100.00,101251798,05/08/2018
CCAFH2BPP345,168.00,101259743,05/08/2018
107412964967,10009.44,101264691,05/08/2018
107412967154,91.20,101268216,05/08/2018
107412975356,687.56,101283290,05/08/2018
107412980632,57.00,101292444,05/08/2018
107412985580,824.00,102690098,05/08/2018
CCAFH1BPP350,156.00,110193164,05/08/2018
107413013319,25000.00,112403137,05/08/2018
CCAFH2BPP352,210.00,112545095,05/08/2018
107413024299,200.00,112831785,05/08/2018
107412637644,2475.00,100655587,05/08/2018
107412880916,1503.24,101098073,05/08/2018
107412894850,2500.00,101122307,05/08/2018
107412895976,15.00,101123655,05/08/2018
107412902818,470.00,101137115,05/08/2018
107412905372,16.00,101143652,05/08/2018
107412910991,991.15,101153814,05/08/2018
107412918339,12000.00,101169250,05/08/2018
107412929668,220.46,101191726,05/08/2018
107412930684,447.00,101194192,05/08/2018
107412934694,90.00,101202491,05/08/2018
107412939104,1503.24,101211520,05/08/2018
107412948036,1172.00,101230159,05/08/2018
107412958616,500.00,101251476,05/08/2018
107412961372,716.80,101256234,05/08/2018
107412961999,295.00,101258545,05/08/2018
107412970030,2274.00,101273414,05/08/2018
107412976376,1785.00,101285076,05/08/2018
107412977355,322.80,101287207,05/08/2018
107412983223,19.00,101469628,05/08/2018
107412987069,161.80,103297712,05/08/2018
107412988046,510.62,103575279,05/08/2018
107412990704,121.80,104616211,05/08/2018
107412993660,459.00,105857675,05/08/2018
107412999026,2739.04,106796282,05/08/2018
107413007909,1000.00,111528214,05/08/2018
107413012126,2798.00,112360047,05/08/2018
107413012874,25000.00,112365661,05/08/2018
107413012188,176.80,112369366,05/08/2018
107413016118,425.68,112625374,05/08/2018
