IGAECGUEZ2^21.00^04/08/18 22:08:52 PM^107412497794^Success^AIPL_BHTATLL
IGAECGUDL6^111.00^04/08/18 22:08:53 PM^107412497366^Success^AIPL_AVENIPL
IGAECGTZW8^50.00^04/08/18 22:08:54 PM^107412498523^Success^AIPL_AVENIPL
IGAECGTZX1^111.00^04/08/18 22:08:55 PM^107412498360^Success^AIPL_AVENIPL
IGAECGTZW9^111.00^04/08/18 22:08:55 PM^107412498549^Success^AIPL_AVENIPL
IGAECGUDM2^500.00^04/08/18 22:08:56 PM^107412498079^Success^AIPL_DVOISBP
IGAECGTZY1^12.00^04/08/18 22:08:58 PM^107412497889^Success^AIPL_BHTATLL
IGAECGUFB5^390.00^04/08/18 22:08:00 PM^107412498511^Success^AIPL_AVENIPL
IGAECGUFB7^6.00^04/08/18 22:08:00 PM^107412498609^Success^AIPL_AVENIPL
IGAECGUAA2^111.00^04/08/18 22:08:01 PM^107412497495^Success^AIPL_AVENIPL
IGAECGUAB1^11.00^04/08/18 22:08:03 PM^107412497672^Success^AIPL_AVENIPL
IGAECGUDO5^25.49^04/08/18 22:08:04 PM^107412498151^Success^AIPL_AVENIPL
IGAECGUAB2^111.00^04/08/18 22:08:04 PM^107412498589^Success^AIPL_AVENIPL
IGAECGUDP4^111.00^04/08/18 22:08:05 PM^107412498610^Success^AIPL_AVENIPL
IGAECGUDQ1^270.00^04/08/18 22:08:08 PM^107412498210^Success^AIPL_BHTATLL
IGAECGUDP8^487.00^04/08/18 22:08:08 PM^107412497568^Success^AIPL_AVENIPL
IGAECGUAD5^19.00^04/08/18 22:08:09 PM^107412498287^Success^AIPL_AVENIPL
IGAECGUFD7^111.00^04/08/18 22:08:10 PM^107412498582^Success^AIPL_AVENIPL
IGAECGUDQ7^314.00^04/08/18 22:08:11 PM^107412498278^Success^AIPL_AVENIPL
IGAECGUFE3^26.00^04/08/18 22:08:11 PM^107412498529^Success^AIPL_AVENIPL
IGAECGUFE0^1111.00^04/08/18 22:08:11 PM^107412498602^Success^AIPL_AVENIPL
IGAECGUDQ5^15.00^04/08/18 22:08:11 PM^107412497976^Success^AIPL_AVENIPL
IGAECGUFE7^100.00^04/08/18 22:08:13 PM^107412498705^Success^AIPL_AVENIPL
IGAECGUAE7^156.00^04/08/18 22:08:13 PM^107412498613^Success^AIPL_AVENIPL
IGAECGUFF3^21.00^04/08/18 22:08:14 PM^107412498305^Success^AIPL_AVENIPL
IGAECGUDS4^19.00^04/08/18 22:08:15 PM^107412497462^Success^AIPL_AVENIPL
IGAECGUAF9^519.00^04/08/18 22:08:17 PM^CCAFH2CML187^Success^AIPL_JASINPL
IGAECGUFG7^3.00^04/08/18 22:08:18 PM^107412498692^Success^AIPL_AVENIPL
IGAECGUFG6^2522.00^04/08/18 22:08:18 PM^107412498424^Success^AIPL_AVENIPL
IGAECGUDT8^3333.00^04/08/18 22:08:21 PM^107412497313^Success^AIPL_AVENIPL
IGAECGUAG9^49.00^04/08/18 22:08:21 PM^107412498431^Success^AIPL_BHTATLL
IGAECGUDV3^1749.00^04/08/18 22:08:27 PM^107412498872^Success^AIPL_AVENIPL
IGAECGUFJ9^26.00^04/08/18 22:08:28 PM^107412498749^Success^AIPL_AVENIPL
IGAECGUDV8^600.00^04/08/18 22:08:28 PM^107412498639^Success^AIPL_AVENIPL
IGAECGUAJ0^6300.00^04/08/18 22:08:29 PM^107412498893^Success^AIPL_AVENIPL
IGAECGUDW7^1354.00^04/08/18 22:08:31 PM^107412498826^Success^AIPL_AVENIPL
IGAECGUDX1^26.00^04/08/18 22:08:32 PM^107412498859^Success^AIPL_AVENIPL
IGAECGUDY5^2285.00^04/08/18 22:08:36 PM^107412498333^Success^AIPL_AVENIPL
IGAECGUDY6^26.00^04/08/18 22:08:36 PM^107412498322^Success^AIPL_AVENIPL
IGAECGUAL2^50.00^04/08/18 22:08:36 PM^107412498133^Success^AIPL_BHTATLL
IGAECGUAL7^49.00^04/08/18 22:08:38 PM^107412498338^Success^AIPL_BHTATLL
IGAECGUFM4^2478.00^04/08/18 22:08:39 PM^107412498176^Success^AIPL_ITGATLD
IGAECGUAM0^199.00^04/08/18 22:08:39 PM^107412498343^Success^AIPL_BHTATLL
IGAECGUEA1^5.00^04/08/18 22:08:40 PM^107412498829^Success^AIPL_BHTATLL
IGAECGUFP2^99.00^04/08/18 22:08:45 PM^107412498938^Success^AIPL_BHTATLL
IGAECGUFO6^12.00^04/08/18 22:08:45 PM^107412498994^Success^AIPL_AVENIPL
IGAECGUEB3^26.00^04/08/18 22:08:46 PM^107412498987^Success^AIPL_AVENIPL
IGAECGUAP0^637.00^04/08/18 22:08:47 PM^107412497909^Success^AIPL_AVENIPL
IGAECGUAO9^11.00^04/08/18 22:08:47 PM^107412498813^Success^AIPL_AVENIPL
IGAECGUAP7^399.00^04/08/18 22:08:48 PM^107412498241^Success^AIPL_BHTATLL
IGAECGUAQ3^54.00^04/08/18 22:08:50 PM^107412499063^Success^AIPL_AVENIPL
IGAECGUFR2^26.00^04/08/18 22:08:51 PM^CCAFH2FJF826^Success^AIPL_AVENIPL
IGAECGUFR3^25.00^04/08/18 22:08:52 PM^107412498967^Success^AIPL_AVENIPL
IGAECGUFR4^111.00^04/08/18 22:08:52 PM^107412498153^Success^AIPL_AVENIPL
IGAECGUFR7^1228.32^04/08/18 22:08:53 PM^107412497556^Success^AIPL_AVENIPL
IGAECGUAS6^406.91^04/08/18 22:08:58 PM^107412498791^Success^AIPL_ABISEIP
IGAECGUEE2^17.00^04/08/18 22:08:00 PM^107412499031^Success^AIPL_AVENIPL
IGAECGUFT9^49.00^04/08/18 22:08:01 PM^107412498463^Success^AIPL_BHTATLL
IGAECGUAT7^26.00^04/08/18 22:08:02 PM^107412498920^Success^AIPL_AVENIPL
IGAECGUEF5^330.00^04/08/18 22:08:04 PM^107412498895^Success^AIPL_AVENIPL
IGAECGUEF6^12730.00^04/08/18 22:08:05 PM^107412498774^Success^AIPL_YAONPLT
IGAECGUAV7^200.00^04/08/18 22:08:06 PM^107412498202^Success^AIPL_AVENIPL
IGAECGUIO8^1111.00^04/08/18 22:08:08 PM^107412499052^Success^AIPL_AVENIPL
IGAECGUFW1^500.00^04/08/18 22:08:09 PM^107412499124^Success^AIPL_AVENIPL
IGAECGUFW8^3333.00^04/08/18 22:08:09 PM^107412499211^Success^AIPL_AVENIPL
IGAECGUFW2^1111.00^04/08/18 22:08:09 PM^107412498962^Success^AIPL_AVENIPL
IGAECGUFZ8^111.00^04/08/18 22:08:15 PM^107412499083^Success^AIPL_AVENIPL
IGAECGUEI3^1900.00^04/08/18 22:08:15 PM^107412498512^Success^AIPL_EVENTUS
IGAECGUEI8^2097.00^04/08/18 22:08:16 PM^107412497075^Success^AIPL_AVENIPL
IGAECGUIV2^399.00^04/08/18 22:08:23 PM^107412498894^Success^AIPL_AVENIPL
IGAECGUGC0^5907.00^04/08/18 22:08:24 PM^107412499159^Success^AIPL_YAONPLT
IGAECGUIV5^5750.00^04/08/18 22:08:24 PM^107412499306^Success^AIPL_AVENIPL
IGAECGUIW3^210.00^04/08/18 22:08:28 PM^107412498467^Success^AIPL_AVENIPL
IGAECGUEL4^330.00^04/08/18 22:08:29 PM^107412498802^Success^AIPL_AVENIPL
IGAECGUGD9^1452.00^04/08/18 22:08:30 PM^CCAFH2CML189^Success^AIPL_JASINPL
IGAECGUIX1^143.00^04/08/18 22:08:30 PM^107412498926^Success^AIPL_BHTATLL
IGAECGUEM1^183.00^04/08/18 22:08:31 PM^107412499281^Success^AIPL_BHTATLL
IGAECGUIX7^245.00^04/08/18 22:08:31 PM^107412499088^Success^AIPL_AVENIPL
IGAECGUIX6^963.00^04/08/18 22:08:31 PM^CCAFH2AAH219^Success^AIPL_JIVAYUP
IGAECGUIX8^10.00^04/08/18 22:08:32 PM^107412497943^Success^AIPL_BHTATLL
IGAECGUGE6^50.00^04/08/18 22:08:35 PM^107412499417^Success^AIPL_AVENIPL
IGAECGUGE8^24.00^04/08/18 22:08:36 PM^107412499374^Success^AIPL_AVENIPL
IGAECGUIZ6^20.00^04/08/18 22:08:38 PM^107412499078^Success^AIPL_BHTATLL
IGAECGUJA5^3333.00^04/08/18 22:08:40 PM^107412499388^Success^AIPL_AVENIPL
IGAECGUEO4^149.00^04/08/18 22:08:41 PM^107412498781^Success^AIPL_AVENIPL
IGAECGUGI6^272.00^04/08/18 22:08:46 PM^107412499477^Success^AIPL_AVENIPL
IGAECGUEQ0^355.00^04/08/18 22:08:48 PM^107412499127^Success^AIPL_AVENIPL
IGAECGUJD7^1227.20^04/08/18 22:08:48 PM^107412498659^Success^AIPL_AVENIPL
IGAECGUJE2^1344.00^04/08/18 22:08:50 PM^107412498413^Success^AIPL_KASBOPL
IGAECGUEQ7^899.00^04/08/18 22:08:51 PM^CCAFH2CML190^Success^AIPL_JASINPL
IGAECGUJF5^725.00^04/08/18 22:08:53 PM^107412498844^Success^AIPL_AVENIPL
IGAECGUJF4^1426.00^04/08/18 22:08:53 PM^107412499287^Success^AIPL_ABISEIP
IGAECGUGK9^1111.00^04/08/18 22:08:54 PM^107412499520^Success^AIPL_AVENIPL
IGAECGUGL3^13981.00^04/08/18 22:08:55 PM^107412498780^Success^AIPL_CENDEL
IGAECGUGL7^500.00^04/08/18 22:08:56 PM^107412499146^Success^AIPL_AVENIPL
IGAECGUMK7^26.00^04/08/18 22:08:57 PM^107412499692^Success^AIPL_AVENIPL
IGAECGUGL9^2500.00^04/08/18 22:08:58 PM^107412498194^Success^AIPL_AVENIPL
IGAECGUML7^39.00^04/08/18 22:08:00 PM^107412499460^Success^AIPL_BHTATLL
IGAECGUGN0^150.00^04/08/18 22:08:00 PM^107412498779^Success^AIPL_CHAMEHO
IGAECGUGN2^40.00^04/08/18 22:08:01 PM^107412498502^Success^AIPL_BHTATLL
IGAECGUJI2^26.00^04/08/18 22:08:01 PM^107412499342^Success^AIPL_AVENIPL
IGAECGUGO1^200.00^04/08/18 22:08:03 PM^107412499844^Success^AIPL_AVENIPL
IGAECGUJK2^18.00^04/08/18 22:08:05 PM^107412499686^Success^AIPL_AVENIPL
IGAECGUGR1^2575.33^04/08/18 22:08:10 PM^107412499591^Success^AIPL_AVENIPL
IGAECGUJM3^111.00^04/08/18 22:08:13 PM^107412499725^Success^AIPL_AVENIPL
IGAECGUJM6^455.00^04/08/18 22:08:14 PM^107412499465^Success^AIPL_AVENIPL
IGAECGUMP2^1547.00^04/08/18 22:08:14 PM^107412499738^Success^AIPL_AVENIPL
IGAECGUJN1^26.00^04/08/18 22:08:16 PM^107412499543^Success^AIPL_AVENIPL
IGAECGUGT2^270.00^04/08/18 22:08:17 PM^107412499681^Success^AIPL_BHTATLL
IGAECGUGT7^349.00^04/08/18 22:08:18 PM^107412498160^Success^AIPL_AVENIPL
IGAECGUGT6^1775.56^04/08/18 22:08:18 PM^107412499327^Success^AIPL_BISPRLI
IGAECGUJO0^111.00^04/08/18 22:08:20 PM^107412498094^Success^AIPL_AVENIPL
IGAECGUJN9^379.68^04/08/18 22:08:20 PM^CCAFH1AQT448^Success^AIPL_GODAIDA
IGAECGUMS0^111.00^04/08/18 22:08:23 PM^107412499965^Success^AIPL_AVENIPL
IGAECGUGV5^111.00^04/08/18 22:08:24 PM^107412499920^Success^AIPL_AVENIPL
IGAECGUGW5^3.00^04/08/18 22:08:27 PM^107412499705^Success^AIPL_AVENIPL
IGAECGUMT3^111.00^04/08/18 22:08:28 PM^107412500007^Success^AIPL_AVENIPL
IGAECGUJQ9^111.00^04/08/18 22:08:28 PM^107412499318^Success^AIPL_AVENIPL
IGAECGUMT8^1359.15^04/08/18 22:08:29 PM^CCAFH1FJF824^Success^AIPL_AVENIPL
IGAECGUJR2^50.00^04/08/18 22:08:29 PM^CCAFH1FJF827^Success^AIPL_AVENIPL
IGAECGUJS3^55.00^04/08/18 22:08:31 PM^107412498660^Success^AIPL_BHTATLL
IGAECGUJS1^111.00^04/08/18 22:08:31 PM^107412499474^Success^AIPL_AVENIPL
IGAECGUMW0^26.00^04/08/18 22:08:34 PM^107412500083^Success^AIPL_AVENIPL
IGAECGUGZ1^8.00^04/08/18 22:08:34 PM^107412499361^Success^AIPL_AVENIPL
IGAECGUMV5^102.12^04/08/18 22:08:34 PM^107412500039^Success^AIPL_AVENIPL
IGAECGUMW5^50.00^04/08/18 22:08:35 PM^107412499917^Success^AIPL_AVENIPL
CH87338745^76476.00^04/08/18 22:08:37 PM^107412499660^Success^AIPL_YAONPLT
IGAECGUMX6^520.06^04/08/18 22:08:39 PM^107412497604^Success^AIPL_DBCRUST
IGAECGUMZ2^111.00^04/08/18 22:08:42 PM^107412500198^Success^AIPL_AVENIPL
IGAECGUHC4^200.00^04/08/18 22:08:44 PM^107412499933^Success^AIPL_AVENIPL
IGAECGUNA3^2.00^04/08/18 22:08:46 PM^107412499626^Success^AIPL_AVENIPL
IGAECGUJW9^26.00^04/08/18 22:08:46 PM^107412500219^Success^AIPL_AVENIPL
IGAECGUNA6^99.00^04/08/18 22:08:47 PM^107412498575^Success^AIPL_BHTATLL
IGAECGUHD9^1111.00^04/08/18 22:08:48 PM^107412499949^Success^AIPL_AVENIPL
IGAECGUJY3^19.00^04/08/18 22:08:48 PM^107412500199^Success^AIPL_AVENIPL
IGAECGUHE5^22.00^04/08/18 22:08:49 PM^107412500303^Success^AIPL_AVENIPL
IGAECGUJY6^1003.00^04/08/18 22:08:50 PM^107412499711^Success^AIPL_AVENIPL
IGAECGUHF8^498.00^04/08/18 22:08:52 PM^107412499620^Success^AIPL_AVENIPL
IGAECGUHG2^111.00^04/08/18 22:08:52 PM^107412499811^Success^AIPL_AVENIPL
IGAECGUND3^199.00^04/08/18 22:08:53 PM^107412498699^Success^AIPL_AVENIPL
IGAECGUJZ3^2508.00^04/08/18 22:08:54 PM^107412500138^Success^AIPL_AVENIPL
IGAECGUJZ4^230.00^04/08/18 22:08:54 PM^107412500312^Success^AIPL_AVENIPL
IGAECGUJZ5^10607.00^04/08/18 22:08:55 PM^107412499656^Success^AIPL_YAONPLT
IGAECGUNE3^21.00^04/08/18 22:08:57 PM^107412499904^Success^AIPL_AVENIPL
IGAECGUNE4^399.00^04/08/18 22:08:57 PM^107412499532^Success^AIPL_AVENIPL
IGAECGUHI0^4.67^04/08/18 22:08:57 PM^107412500294^Success^AIPL_AVENIPL
IGAECGUKA3^540.00^04/08/18 22:08:58 PM^CCAFH1ABH896^Success^AIPL_MTGLMP
IGAECGUNE7^3333.00^04/08/18 22:08:59 PM^107412499912^Success^AIPL_AVENIPL
IGAECGUNE8^12.00^04/08/18 22:08:59 PM^107412500345^Success^AIPL_AVENIPL
IGAECGUHJ7^26.00^04/08/18 22:08:03 PM^CCAFH2FJF829^Success^AIPL_AVENIPL
IGAECGUNG6^1111.00^04/08/18 22:08:05 PM^107412500455^Success^AIPL_AVENIPL
CH87338748^399.00^04/08/18 22:08:05 PM^107412500141^Success^AIPL_BHTATLL
IGAECGUKC4^111.00^04/08/18 22:08:05 PM^107412500047^Success^AIPL_AVENIPL
IGAECGUNH2^349.00^04/08/18 22:08:07 PM^107412499195^Success^AIPL_AVENIPL
IGAECGUKD0^199.00^04/08/18 22:08:08 PM^107412500290^Success^AIPL_BHTATLL
IGAECGUKD4^1180.00^04/08/18 22:08:08 PM^107412499617^Success^AIPL_AVENIPL
IGAECGUNH5^199.00^04/08/18 22:08:08 PM^107412499446^Success^AIPL_BHTATLL
IGAECGUHL4^111.00^04/08/18 22:08:09 PM^107412499817^Success^AIPL_AVENIPL
IGAECGUNI9^6410.00^04/08/18 22:08:12 PM^107412500060^Success^AIPL_YAONPLT
IGAECGUKE3^541.00^04/08/18 22:08:13 PM^107412499623^Success^AIPL_AVENIPL
IGAECGUNJ1^558.00^04/08/18 22:08:13 PM^107412499824^Success^AIPL_BHTATLL
IGAECGUKF1^1750.00^04/08/18 22:08:15 PM^107412500272^Success^AIPL_AVENIPL
IGAECGUHN1^1500.00^04/08/18 22:08:15 PM^CCAFH2AAD440^Success^AIPL_YOGOSATS
IGAECGUNK0^111.00^04/08/18 22:08:16 PM^107412500462^Success^AIPL_AVENIPL
IGAECGUNJ9^399.00^04/08/18 22:08:16 PM^107412499741^Success^AIPL_AVENIPL
IGAECGUNK6^51.00^04/08/18 22:08:17 PM^107412499951^Success^AIPL_AVENIPL
IGAECGUNK3^330.00^04/08/18 22:08:17 PM^107412500676^Success^AIPL_AVENIPL
IGAECGUHO0^20.00^04/08/18 22:08:17 PM^107412499252^Success^AIPL_BHTATLL
IGAECGUHO1^74.00^04/08/18 22:08:17 PM^107412500337^Success^AIPL_AVENIPL
IGAECGUKG3^575.00^04/08/18 22:08:20 PM^107412500579^Success^AIPL_AVENIPL
IGAECGUHO5^111.00^04/08/18 22:08:20 PM^107412500185^Success^AIPL_AVENIPL
IGAECGUHO8^250.00^04/08/18 22:08:22 PM^107412499654^Success^AIPL_AVENIPL
IGAECGUNM3^8.24^04/08/18 22:08:23 PM^107412500432^Success^AIPL_AVENIPL
IGAECGUNM1^2999.00^04/08/18 22:08:23 PM^107412500656^Success^AIPL_AVENIPL
IGAECGUKI1^29.00^04/08/18 22:08:26 PM^107412499443^Success^AIPL_BHTATLL
IGAECGUNN2^24.00^04/08/18 22:08:26 PM^107412499856^Success^AIPL_AVENIPL
IGAECGUNN9^349.00^04/08/18 22:08:28 PM^107412499713^Success^AIPL_AVENIPL
IGAECGUNO2^15.00^04/08/18 22:08:29 PM^107412500504^Success^AIPL_AVENIPL
IGAECGUNO3^26.00^04/08/18 22:08:29 PM^107412500175^Success^AIPL_AVENIPL
IGAECGUHR2^111.00^04/08/18 22:08:30 PM^107412500793^Success^AIPL_AVENIPL
IGAECGUNO4^640.00^04/08/18 22:08:30 PM^107412500262^Success^AIPL_AVENIPL
IGAECGUNP1^601.00^04/08/18 22:08:31 PM^107412500514^Success^AIPL_AVENIPL
IGAECGUKJ8^30.00^04/08/18 22:08:31 PM^107412499619^Success^AIPL_JRITECH
IGAECGUNO5^60.00^04/08/18 22:08:31 PM^107412500704^Success^AIPL_AVENIPL
IGAECGUNO9^25.00^04/08/18 22:08:31 PM^107412500103^Success^AIPL_AVENIPL
IGAECGUKK2^15.00^04/08/18 22:08:32 PM^107412500735^Success^AIPL_AVENIPL
IGAECGUHR7^1111.00^04/08/18 22:08:32 PM^107412500786^Success^AIPL_AVENIPL
IGAECGUNP2^1299.00^04/08/18 22:08:32 PM^107412500382^Success^AIPL_LANDMRK
IGAECGUHS4^111.00^04/08/18 22:08:33 PM^107412500721^Success^AIPL_AVENIPL
IGAECGUNQ1^3.00^04/08/18 22:08:36 PM^107412500560^Success^AIPL_AVENIPL
CH87338750^846.00^04/08/18 22:08:37 PM^107412500139^Success^AIPL_AVENIPL
IGAECGUNR2^26.00^04/08/18 22:08:38 PM^107412500763^Success^AIPL_AVENIPL
IGAECGUKM9^26.00^04/08/18 22:08:40 PM^107412499568^Success^AIPL_AVENIPL
IGAECGUNR7^1111.00^04/08/18 22:08:41 PM^107412500325^Success^AIPL_AVENIPL
IGAECGUKO5^26.00^04/08/18 22:08:44 PM^107412500797^Success^AIPL_AVENIPL
IGAECGUHW2^23.00^04/08/18 22:08:44 PM^107412500814^Success^AIPL_AVENIPL
IGAECGUKO3^800.00^04/08/18 22:08:44 PM^107412499041^Success^AIPL_AVENIPL
IGAECGUKO8^1716.00^04/08/18 22:08:45 PM^107412500662^Success^AIPL_YAONPLT
IGAECGUHW7^1111.00^04/08/18 22:08:46 PM^107412500360^Success^AIPL_AVENIPL
IGAECGUNS8^89.10^04/08/18 22:08:48 PM^107412500939^Success^AIPL_AVENIPL
IGAECGUNS7^1490.00^04/08/18 22:08:48 PM^107412500054^Success^AIPL_AVENIPL
IGAECGUHY1^146.00^04/08/18 22:08:50 PM^107412499101^Success^AIPL_JRITECH
IGAECGUHY5^349.00^04/08/18 22:08:51 PM^107412500128^Success^AIPL_AVENIPL
IGAECGUNT7^3400.00^04/08/18 22:08:51 PM^107412500619^Success^AIPL_AVENIPL
IGAECGUKR0^50.00^04/08/18 22:08:51 PM^CCAFH1FJF830^Success^AIPL_AVENIPL
IGAECGUHZ9^1006.19^04/08/18 22:08:55 PM^107412500792^Success^AIPL_COSECES
IGAECGUIA2^1700.00^04/08/18 22:08:55 PM^107412500856^Success^AIPL_AVENIPL
IGAECGUIA1^800.00^04/08/18 22:08:56 PM^107412497293^Success^AIPL_AVENIPL
IGAECGUIA4^6055.00^04/08/18 22:08:56 PM^107412500670^Success^AIPL_ITGATLD
IGAECGUIA6^2541.00^04/08/18 22:08:56 PM^107412500347^Success^AIPL_RGICL
IGAECGUIB1^111.00^04/08/18 22:08:58 PM^107412500927^Success^AIPL_AVENIPL
IGAECGUIB2^701.00^04/08/18 22:08:59 PM^107412500004^Success^AIPL_AVENIPL
IGAECGUKU4^799.00^04/08/18 22:08:01 PM^107412500152^Success^AIPL_AVENIPL
IGAECGUNW8^5780.00^04/08/18 22:08:02 PM^107412500426^Success^AIPL_AVENIPL
IGAECGUKU8^809.00^04/08/18 22:08:02 PM^CCAFH2CML196^Success^AIPL_JASINPL
IGAECGUIC9^149.00^04/08/18 22:08:03 PM^107412500371^Success^AIPL_BHTATLL
IGAECGUID2^75.00^04/08/18 22:08:04 PM^107412500627^Success^AIPL_AVENIPL
IGAECGUKW1^431.00^04/08/18 22:08:06 PM^107412501107^Success^AIPL_AVENIPL
IGAECGUKW4^100.00^04/08/18 22:08:07 PM^107412501036^Success^AIPL_AVENIPL
IGAECGUNY3^14.00^04/08/18 22:08:07 PM^107412500990^Success^AIPL_AVENIPL
IGAECGUKW3^1228.32^04/08/18 22:08:07 PM^107412499264^Success^AIPL_AVENIPL
IGAECGUNY7^349.00^04/08/18 22:08:08 PM^107412500518^Success^AIPL_AVENIPL
IGAECGUKW7^1428.00^04/08/18 22:08:08 PM^107412500602^Success^AIPL_ABISEIP
IGAECGUNY5^1.00^04/08/18 22:08:08 PM^107412500942^Success^AIPL_AVENIPL
IGAECGUKX6^1000.00^04/08/18 22:08:09 PM^107412500999^Success^AIPL_AVENIPL
IGAECGUNZ7^111.00^04/08/18 22:08:11 PM^107412501122^Success^AIPL_AVENIPL
IGAECGUNZ5^26.00^04/08/18 22:08:11 PM^107412500982^Success^AIPL_AVENIPL
IGAECGUKZ3^349.00^04/08/18 22:08:13 PM^107412500269^Success^AIPL_AVENIPL
IGAECGUKZ5^22.00^04/08/18 22:08:13 PM^107412501111^Success^AIPL_AVENIPL
IGAECGULA2^349.00^04/08/18 22:08:15 PM^107412500316^Success^AIPL_AVENIPL
IGAECGUOB0^399.00^04/08/18 22:08:16 PM^107412500327^Success^AIPL_BHTATLL
IGAECGUIH1^6221.24^04/08/18 22:08:16 PM^CCAFH2ABZ379^Success^AIPL_TSIYPL
IGAECGULB8^111.00^04/08/18 22:08:20 PM^107412500992^Success^AIPL_AVENIPL
IGAECGULC2^26.00^04/08/18 22:08:21 PM^107412501270^Success^AIPL_AVENIPL
IGAECGUII5^2112.00^04/08/18 22:08:21 PM^107412500711^Success^AIPL_AVENIPL
IGAECGUOC2^10.95^04/08/18 22:08:21 PM^107412501192^Success^AIPL_AVENIPL
IGAECGUIJ1^111.00^04/08/18 22:08:23 PM^107412501168^Success^AIPL_AVENIPL
IGAECGULC8^50.00^04/08/18 22:08:23 PM^107412501236^Success^AIPL_AVENIPL
IGAECGUIK1^50.00^04/08/18 22:08:25 PM^107412501321^Success^AIPL_AVENIPL
IGAECGUIK6^31.00^04/08/18 22:08:27 PM^107412501307^Success^AIPL_AVENIPL
IGAECGULE1^2506.19^04/08/18 22:08:27 PM^107412500065^Success^AIPL_COSECES
IGAECGUOE0^2857.00^04/08/18 22:08:28 PM^107412501106^Success^AIPL_AVENIPL
IGAECGULE5^20.00^04/08/18 22:08:28 PM^107412500354^Success^AIPL_AVENIPL
IGAECGUIL8^5314.00^04/08/18 22:08:30 PM^107412500561^Success^AIPL_AVENIPL
IGAECGULF7^320.00^04/08/18 22:08:32 PM^107412499580^Success^AIPL_DIINSEP
IGAECGUIM7^199.00^04/08/18 22:08:33 PM^107412500941^Success^AIPL_BHTATLL
IGAECGUOG0^1111.00^04/08/18 22:08:33 PM^107412501126^Success^AIPL_AVENIPL
IGAECGUIM9^1150.00^04/08/18 22:08:36 PM^107412499900^Success^AIPL_AVENIPL
IGAECGUOH0^99.00^04/08/18 22:08:38 PM^107412500978^Success^AIPL_AVENIPL
IGAECGULI0^15.00^04/08/18 22:08:40 PM^107412501454^Success^AIPL_AVENIPL
IGAECGUOH7^4296.00^04/08/18 22:08:40 PM^107412499461^Success^AIPL_ITGATLD
IGAECGUOJ0^2000.00^04/08/18 22:08:43 PM^107412501152^Success^AIPL_AVENIPL
IGAECGULJ8^942.00^04/08/18 22:08:44 PM^107412501526^Success^AIPL_AVENIPL
IGAECGUOJ3^552.00^04/08/18 22:08:46 PM^107412500120^Success^AIPL_AVENIPL
IGAECGUQJ2^8.00^04/08/18 22:08:50 PM^107412501530^Success^AIPL_AVENIPL
IGAECGUOL4^26.00^04/08/18 22:08:51 PM^107412501482^Success^AIPL_AVENIPL
IGAECGULL8^150.00^04/08/18 22:08:51 PM^107412501572^Success^AIPL_AVENIPL
IGAECGULM1^11.00^04/08/18 22:08:52 PM^107412501440^Success^AIPL_AVENIPL
IGAECGULM4^125.00^04/08/18 22:08:52 PM^107412501228^Success^AIPL_AVENIPL
IGAECGULN2^3333.00^04/08/18 22:08:55 PM^107412501061^Success^AIPL_AVENIPL
IGAECGUON3^158.00^04/08/18 22:08:56 PM^107412501451^Success^AIPL_AVENIPL
IGAECGULP3^49.00^04/08/18 22:08:01 PM^107412501478^Success^AIPL_BHTATLL
IGAECGULP7^225.00^04/08/18 22:08:03 PM^107412501094^Success^AIPL_AVENIPL
IGAECGUOP5^111.00^04/08/18 22:08:04 PM^107412501658^Success^AIPL_AVENIPL
IGAECGUOQ0^2.00^04/08/18 22:08:05 PM^107412501761^Success^AIPL_AVENIPL
IGAECGUOP8^14.00^04/08/18 22:08:05 PM^107412501635^Success^AIPL_AVENIPL
IGAECGUOQ6^37.24^04/08/18 22:08:06 PM^107412501763^Success^AIPL_AVENIPL
IGAECGULS0^750.00^04/08/18 22:08:07 PM^CCAFH2AAD441^Success^AIPL_YOGOSATS
IGAECGUQP0^111.00^04/08/18 22:08:07 PM^107412501479^Success^AIPL_AVENIPL
IGAECGULS6^679.32^04/08/18 22:08:08 PM^107412500630^Success^AIPL_AVENIPL
IGAECGUOQ9^575.00^04/08/18 22:08:08 PM^107412501456^Success^AIPL_AVENIPL
IGAECGULS5^1111.00^04/08/18 22:08:08 PM^107412501445^Success^AIPL_AVENIPL
IGAECGUQP5^26.00^04/08/18 22:08:09 PM^107412501525^Success^AIPL_AVENIPL
IGAECGUQQ1^1200.00^04/08/18 22:08:10 PM^107412500449^Success^AIPL_JRITECH
IGAECGUQQ3^111.00^04/08/18 22:08:11 PM^107412501418^Success^AIPL_AVENIPL
IGAECGUOS0^111.00^04/08/18 22:08:12 PM^107412501393^Success^AIPL_AVENIPL
IGAECGULT6^80.00^04/08/18 22:08:13 PM^107412501747^Success^AIPL_AVENIPL
IGAECGUOS3^399.00^04/08/18 22:08:14 PM^107412501435^Success^AIPL_BHTATLL
IGAECGUOT0^2172.40^04/08/18 22:08:16 PM^107412501627^Success^AIPL_AVENIPL
IGAECGUQR7^399.00^04/08/18 22:08:16 PM^107412500983^Success^AIPL_AVENIPL
IGAECGUQR9^17.00^04/08/18 22:08:17 PM^107412501842^Success^AIPL_AVENIPL
IGAECGULV2^1111.00^04/08/18 22:08:17 PM^107412501804^Success^AIPL_AVENIPL
